id,ra_deg,dec_deg,mag,pm_ra_mas_yr,pm_dec_mas_yr,common_name
108353,329.270428,46.592439,6.780,5.89,0.57,
108354,329.271151,-76.211373,6.680,-98.99,14.91,
108364,329.296217,66.156154,6.410,5.84,-0.32,
108372,329.323616,61.295318,7.000,-2.01,-3.67,
108378,329.350792,66.139076,6.550,5.28,2.32,
108402,329.413959,-8.564330,6.800,10.61,5.82,
108420,329.462775,74.996740,6.320,-3.40,-10.65,
108431,329.479296,-54.992567,4.400,43.00,-3.67,
108453,329.555350,-5.424667,6.330,41.40,-104.86,
108456,329.556381,82.869666,6.920,-129.14,-74.41,
108471,329.613808,14.022331,6.530,33.89,-58.19,
108473,329.619006,3.777240,6.950,-248.23,-133.05,
108478,329.625303,-59.012210,6.130,6.81,28.65,
108479,329.625552,-41.720973,6.770,-22.30,-6.40,
108484,329.645626,-44.062489,6.540,13.74,-50.15,
108490,329.671150,29.813569,6.950,-361.74,-386.30,
108494,329.682402,-21.182929,6.060,27.77,-6.28,
108505,329.722950,62.697952,5.960,12.03,14.14,
108506,329.729108,-4.372494,6.240,-0.99,-252.83,
108513,329.748517,19.020384,6.500,76.56,-33.65,
108535,329.812932,73.180284,5.040,-68.28,-159.81,
108543,329.824501,-38.395093,5.500,42.47,-0.98,
108553,329.845263,57.658548,6.580,-5.50,-9.92,
108566,329.882192,10.576470,6.990,11.40,5.77,
108603,330.014085,65.432777,6.930,-2.50,-2.19,
108612,330.032996,6.717436,6.000,14.53,0.70,
108621,330.071216,34.629601,6.870,4.77,-2.21,
108626,330.100930,-55.883451,6.020,23.69,-14.44,
108632,330.111293,33.005788,6.460,-14.63,57.44,
108650,330.163610,62.487802,6.670,-1.71,-2.88,
108661,330.209229,-28.453737,5.430,14.81,0.30,
108681,330.246171,-36.556223,6.710,19.87,-38.08,
108691,330.270879,0.604743,5.600,7.14,-11.60,
108693,330.272146,13.119961,5.610,57.60,-56.74,
108699,330.288497,8.257171,5.650,-7.35,-2.77,
108745,330.429182,41.539177,6.990,-10.63,-12.53,
108758,330.460742,52.882246,5.790,9.99,2.67,
108759,330.469367,-77.662529,6.390,-11.96,-6.41,
108766,330.505700,10.973802,6.360,10.84,1.53,
108772,330.519066,58.000370,5.550,-3.47,-1.59,
108779,330.530546,-75.678992,6.670,9.11,-37.00,
108784,330.549094,-17.903329,6.280,117.62,-59.86,
108789,330.566662,36.982846,6.950,-1.38,-13.36,
108797,330.609355,-16.964833,6.390,5.94,-1.09,
108809,330.637407,-32.133804,6.630,-19.49,22.64,
108812,330.655223,33.379388,6.990,30.10,1.47,
108814,330.660391,15.986536,6.710,12.49,-19.04,
108817,330.672209,-27.367300,6.910,-26.54,-33.66,
108829,330.706389,66.064241,6.760,24.88,18.87,
108845,330.736158,44.649942,5.570,-21.46,-32.32,
108849,330.765592,-76.118266,5.940,27.81,-66.28,
108868,330.818464,-6.522427,5.550,47.80,8.65,
108870,330.822665,-56.779806,4.690,3959.97,-2538.84,
108874,330.828457,-2.155336,4.740,24.81,-11.14,
108875,330.829259,11.386556,5.830,16.71,-1.63,
108903,330.897901,-55.976731,6.880,-241.03,-94.62,
108917,330.946508,64.627754,4.260,214.46,89.29,
108924,330.970542,63.119779,5.260,36.70,58.29,
108925,330.974424,59.814579,6.690,-3.54,-1.52,
108933,331.027995,44.345125,6.560,-0.53,-2.90,
108938,331.053562,59.867156,6.960,7.58,3.54,
108952,331.099309,-29.916538,6.450,2.82,3.35,
108960,331.124647,-25.883306,6.730,87.41,26.61,
108963,331.129624,10.240347,6.930,-44.72,-13.87,
108969,331.143807,32.941763,6.360,6.11,-7.82,
108975,331.153162,-26.822336,5.970,12.59,-9.54,
108978,331.163169,-28.435053,6.990,-18.80,20.91,
108991,331.197641,-0.906240,5.290,-20.05,-42.57,
109002,331.235656,47.234503,6.920,59.37,31.33,
109005,331.251999,62.785529,5.270,14.19,58.43,
109009,331.264466,14.815955,6.380,-13.53,-14.89,
109017,331.286630,62.279821,5.070,-1.76,-3.01,
109023,331.297148,26.673618,5.750,28.42,29.23,
109029,331.307735,63.578414,6.930,23.01,0.93,
109033,331.318852,46.744885,6.160,-28.13,-20.22,
109052,331.383957,0.627608,6.990,-10.10,-12.41,
109056,331.394394,28.964004,5.690,30.03,-9.48,
109068,331.419550,5.058285,4.860,101.60,101.19,
109074,331.445939,-0.319827,2.950,17.90,-9.93,
109079,331.460157,45.112512,6.500,13.08,-3.32,
109081,331.462298,-59.635942,5.620,56.46,-53.57,
109082,331.463416,48.231505,6.260,-1.62,-4.33,
109096,331.493948,53.623369,6.980,16.48,-14.24,
109102,331.508166,45.014386,5.090,-9.35,-15.36,
109108,331.517251,-43.966142,6.940,67.64,-33.81,
109111,331.528765,-39.543049,4.470,-24.16,-125.17,
109121,331.551025,45.248703,6.190,23.25,-5.46,
109124,331.556455,56.343390,6.380,16.36,2.56,
109139,331.609189,-13.869540,4.290,40.45,-57.16,
109155,331.661974,2.439494,6.510,19.51,-13.91,
109176,331.751977,25.345046,3.770,296.73,26.93,
109181,331.760697,11.767752,6.830,-27.44,-34.83,
109190,331.790218,58.840772,6.340,-16.06,-22.30,
109191,331.794722,72.372742,6.840,83.91,43.90,
109199,331.812911,-22.240713,6.830,20.07,18.22,
109201,331.825434,-10.446870,6.870,8.59,-1.22,
109205,331.856620,53.307447,6.170,-3.05,-3.80,
109209,331.868822,19.475436,5.740,121.91,36.78,
109212,331.874801,18.000790,6.310,23.23,-33.21,
109214,331.876373,-68.023352,6.990,-238.93,-54.43,
109220,331.896913,-14.490690,6.700,63.96,-24.71,
109240,331.959720,21.703092,5.790,-45.18,-68.26,
109245,331.971614,-70.285734,6.670,73.69,11.00,
109268,332.057818,-46.960616,1.730,127.60,-147.91,Alnair
109272,332.067850,49.797001,6.410,1.57,-4.37,
109276,332.071902,25.543612,6.080,-26.97,-36.91,
109281,332.078390,24.156975,6.570,-55.38,-81.77,
109282,332.080670,-34.555848,6.980,20.83,-62.47,
109285,332.095638,-32.988398,4.500,80.05,-28.88,
109289,332.108034,-34.043721,4.990,5.98,-49.37,
109303,332.170258,45.742138,6.110,-52.48,47.88,
109304,332.174190,47.933588,6.860,30.51,-21.91,
109306,332.177644,-33.125751,6.370,13.66,24.90,
109316,332.197386,-13.300437,6.910,95.63,-10.56,
109332,332.245794,-18.519573,5.800,0.17,-7.47,
109342,332.271782,44.854755,6.740,18.79,-0.18,
109349,332.288319,2.734067,6.640,22.09,-21.08,
109352,332.306982,33.172498,5.580,-60.00,-65.86,
109354,332.313283,44.846478,6.730,13.46,0.59,
109365,332.352408,-70.904061,6.830,14.83,-9.33,
109369,332.361846,-8.185849,6.990,63.09,48.79,
109375,332.370575,-23.659117,6.360,34.06,3.25,
109378,332.374231,-7.547561,6.540,85.48,-449.82,
109393,332.435394,64.122382,6.930,-5.26,-4.08,
109400,332.451529,72.341199,4.790,33.39,3.09,
109404,332.482131,-34.015036,5.370,-13.79,28.29,
109408,332.490919,-48.107508,6.430,68.64,-62.74,
109410,332.496886,33.178267,4.280,-12.34,-17.94,
109412,332.500555,-28.292493,6.440,29.36,24.02,
109418,332.527335,35.213948,6.980,-15.81,-28.51,
109422,332.535348,-32.548440,4.940,428.62,13.83,
109424,332.542811,56.083883,6.940,8.93,1.95,
109427,332.549249,6.197789,3.520,281.96,31.23,
109434,332.563815,72.111318,6.360,-8.49,-21.74,
109439,332.579019,19.616567,6.180,92.06,-93.77,
109442,332.587911,-3.893978,6.280,16.27,-44.24,
109445,332.591770,14.629919,6.360,18.95,-25.12,
109458,332.625770,20.978007,6.450,-2.83,-9.26,
109460,332.632256,-10.820462,6.640,48.59,28.28,
109466,332.640433,-4.266864,5.980,72.36,3.50,
109471,332.656085,11.624672,5.780,-46.82,-54.38,
109472,332.656102,-11.564959,5.430,29.74,8.02,
109474,332.662093,70.132514,5.520,-64.78,24.17,
109477,332.676386,-75.881351,6.540,40.55,-34.66,
109492,332.713591,58.201250,3.390,13.35,4.49,
109493,332.715400,30.553042,6.300,17.28,-16.95,
109509,332.759601,-21.232686,6.100,123.93,-42.66,
109511,332.765555,43.030731,6.760,-24.66,-20.54,
109514,332.769992,48.677392,6.640,22.23,-3.87,
109521,332.790733,50.823289,5.380,126.81,42.56,
109550,332.863075,-43.842569,6.620,44.96,14.90,
109551,332.863104,-27.152287,6.870,10.15,-35.00,
109556,332.877435,59.414515,5.050,-7.22,-11.06,
109561,332.908345,-34.465065,6.680,14.95,-18.70,
109572,332.952146,56.839042,5.240,236.75,129.67,
109577,332.963887,16.040597,5.930,-2.94,-18.79,
109584,332.979703,-76.115924,6.130,-59.14,-40.71,
109585,332.986427,59.084386,6.290,130.07,79.62,
109591,333.007461,47.095619,6.700,13.81,4.68,
109592,333.008393,60.759072,5.370,1.15,9.53,
109595,333.009391,-38.302862,6.900,-12.31,15.28,
109602,333.033698,24.950637,5.970,10.24,1.73,
109620,333.093523,63.291072,5.760,3.72,-15.08,
109624,333.107257,-14.193841,6.040,26.09,-47.47,
109629,333.120617,76.461815,6.930,19.57,27.96,
109631,333.124460,-40.203016,6.590,11.98,-61.54,
109647,333.182895,-4.720594,6.390,-43.36,-35.13,
109654,333.199213,34.604713,5.340,19.32,-49.66,
109659,333.219680,73.307143,6.110,21.48,20.59,
109667,333.239587,-26.327724,6.190,-25.51,-28.47,
109691,333.291724,18.279901,6.500,3.91,-36.30,
109693,333.292394,86.107857,5.270,51.31,40.32,
109694,333.294552,86.221349,6.590,32.91,5.30,
109696,333.297966,25.940925,6.590,-39.47,-144.72,
109720,333.359865,-11.926073,6.930,20.99,-20.86,
109730,333.411042,28.608027,5.870,74.04,-3.99,
109734,333.429685,-68.126384,6.840,26.87,0.51,
109737,333.434947,-25.180925,5.580,71.18,8.36,
109745,333.454913,45.440603,5.530,73.41,4.01,
109746,333.457143,63.162357,6.130,-8.37,-7.93,
109754,333.469589,39.714889,4.500,37.65,15.55,
109786,333.575074,-21.074701,5.330,22.98,55.36,
109788,333.576881,17.189566,6.500,-82.75,-91.39,
109789,333.578068,-27.766912,5.450,22.88,1.90,
109810,333.621568,7.976176,6.650,3.72,-10.91,
109821,333.659206,-41.379743,6.230,570.33,-791.08,
109822,333.659262,-15.817665,6.550,-5.11,-356.91,
109831,333.684711,42.953964,5.720,50.49,-21.96,
109837,333.695512,4.282430,6.970,-2.77,21.21,
109838,333.696274,-24.004673,6.890,99.01,-12.18,
109842,333.699909,24.314911,7.000,63.77,18.51,
109843,333.702377,22.523441,6.620,2.32,-8.68,
109857,333.756996,57.043465,4.180,476.45,50.00,
109862,333.764699,43.773448,6.820,-24.55,-46.46,
109880,333.820863,-70.652886,6.880,32.06,-52.23,
109902,333.895969,-44.451494,6.100,6.85,-2.14,
109908,333.903687,-41.346750,4.790,46.04,20.45,
109937,333.992376,37.748735,4.140,8.74,0.76,
109939,333.999220,8.549599,6.210,26.08,-10.32,
109972,334.110469,57.220225,5.880,47.37,5.36,
109973,334.110702,-41.627202,5.110,-13.56,-9.50,
109977,334.123569,27.804040,6.380,-14.99,-4.28,
109984,334.140298,-1.596368,6.160,-28.26,-8.86,
109990,334.155997,-25.898132,6.140,37.73,-12.34,
109992,334.167926,22.896142,6.920,-32.85,-25.11,
109993,334.170466,29.173198,6.670,155.40,21.62,
110000,334.200181,-12.831448,5.340,1.84,4.66,
110003,334.208193,-7.783237,4.170,118.95,-21.91,
110009,334.219167,-9.040037,5.800,-58.02,-12.11,
110018,334.249115,-23.140099,6.170,77.63,-61.10,
110023,334.277092,-5.387212,5.750,-4.20,19.51,
110031,334.291694,-34.760750,6.830,23.52,-36.81,
110055,334.367953,49.126935,6.460,16.70,9.00,
110073,334.447118,26.936538,6.630,-25.44,-5.86,
110078,334.461232,-77.511588,5.490,-37.28,14.28,
110088,334.508724,-62.811325,6.980,-2.00,-3.49,
110089,334.516826,13.950360,6.830,74.88,-14.53,
110091,334.517903,-0.237523,6.390,-41.39,-54.73,
110103,334.552479,62.804364,5.750,42.73,9.80,
110109,334.563261,-53.625536,5.360,439.86,-632.60,
110116,334.584997,76.488008,6.620,12.48,8.03,
110130,334.625743,-60.259495,2.870,-71.48,-38.15,
110159,334.695816,19.962274,6.860,80.36,-54.81,
110166,334.718575,16.257973,6.890,39.69,-6.76,
110171,334.734028,37.769180,6.190,55.40,43.73,
110179,334.752902,-13.304971,5.960,72.65,-9.91,
110198,334.832726,-28.208577,6.850,-7.63,-1.68,
110204,334.848762,15.545790,6.910,10.07,-9.04,
110207,334.857265,60.147781,6.870,-0.22,0.63,
110256,335.006168,-80.439643,5.090,56.36,-42.78,
110266,335.025990,56.918002,6.550,19.08,5.11,
110273,335.049615,-7.821106,5.350,15.21,1.61,
110298,335.114854,5.789493,5.370,20.33,2.10,
110300,335.117445,37.298082,6.900,-5.23,-19.74,
110311,335.151024,-57.509762,6.410,25.71,-8.89,
110314,335.161556,58.409853,6.460,-3.35,21.17,
110316,335.164659,50.980815,6.400,2.54,-0.41,
110323,335.176356,14.032351,6.550,24.66,-23.29,
110325,335.185655,-34.516497,6.920,-61.13,-31.19,
110341,335.232387,8.186689,6.180,43.67,21.60,
110346,335.250200,26.935181,6.460,14.05,-7.42,
110351,335.256368,46.536565,4.550,21.72,1.92,
110355,335.265581,-62.548188,6.610,161.75,-44.91,
110371,335.330532,28.330516,4.780,17.42,5.60,
110383,335.369877,14.370206,6.940,-13.84,-16.34,
110386,335.379464,12.205173,4.820,6.21,5.54,
110391,335.398231,-21.598024,5.120,-11.34,-84.57,
110395,335.413750,-1.387353,3.860,129.24,8.90,
110405,335.438228,66.706248,6.620,28.78,7.86,
110408,335.461913,42.078169,6.380,15.65,-5.23,
110410,335.465611,63.139942,6.950,31.40,17.28,
110412,335.470124,40.666424,6.540,4.20,-0.75,
110434,335.521683,15.651491,6.680,19.34,-8.81,
110478,335.684091,-45.947917,6.420,27.89,-10.92,
110487,335.709494,36.658917,6.450,4.71,53.41,
110497,335.750704,57.284601,6.180,17.49,4.81,
110498,335.752073,62.419328,6.040,19.59,11.99,
110504,335.779247,55.963236,6.440,-2.91,-2.42,
110506,335.782463,-45.928347,5.620,233.33,-57.92,
110520,335.852727,-46.668624,6.930,-13.02,14.06,
110522,335.865083,0.608638,6.940,-13.50,-9.26,
110529,335.878274,-24.762655,5.530,97.60,-2.50,
110532,335.883979,-7.194443,5.920,-6.21,8.95,
110538,335.890152,52.229500,4.420,-13.56,-186.37,
110548,335.913981,20.848265,6.200,335.18,-14.71,
110550,335.923674,78.243295,6.770,3.70,8.82,
110566,335.975255,38.573312,6.180,255.69,123.47,
110569,335.984949,31.261752,6.960,6.83,0.29,
110573,336.002013,15.281505,6.790,16.19,-12.64,
110578,336.028619,-4.837001,5.790,26.35,-7.77,
110590,336.067870,-21.597157,7.000,26.91,11.50,
110600,336.103914,16.263007,6.940,-0.28,-24.37,
110602,336.112625,-13.529404,5.760,50.69,14.24,
110609,336.129149,49.476401,4.550,-5.12,-3.37,
110618,336.143295,-72.253774,5.280,1302.45,-674.12,
110619,336.149175,-1.186767,6.740,113.24,37.69,
110624,336.156338,-39.127041,6.850,110.71,-9.10,
110629,336.162960,-41.440255,6.640,144.58,-35.21,
110649,336.234136,-57.796610,5.310,180.71,-331.27,
110661,336.263864,51.255817,6.520,50.29,25.23,
110668,336.293299,-70.431471,5.780,121.79,-62.31,
110672,336.319219,1.377392,4.800,18.38,3.35,
110696,336.419507,18.444246,6.260,28.67,28.90,
110706,336.445341,63.328326,6.860,24.35,-0.43,
110707,336.450185,-20.236995,6.730,1.23,-4.29,
110712,336.462607,-75.015719,6.120,58.55,12.48,
110724,336.500685,80.701561,6.680,24.46,13.84,
110725,336.503262,70.770885,5.470,19.69,5.34,
110746,336.544566,-23.682443,6.290,12.26,-1.91,
110753,336.560250,-2.788780,6.940,-31.12,-82.02,
110778,336.642282,-16.742148,5.550,209.77,3.96,
110780,336.644385,-7.377461,6.850,74.66,-35.12,
110785,336.655075,4.393638,5.760,286.36,52.92,
110786,336.673523,-11.228171,6.980,36.98,-11.55,
110787,336.676860,78.785943,5.830,-14.09,-37.12,
110790,336.689827,37.443719,6.460,-0.82,-5.20,
110807,336.746499,56.433550,6.590,16.16,5.44,
110817,336.772130,65.132275,5.520,-0.74,-1.93,
110821,336.777948,-1.309139,6.770,53.64,-4.67,
110828,336.795441,61.912396,6.610,-19.33,-77.19,
110838,336.832805,-64.966379,4.510,68.68,10.21,
110842,336.838378,-58.000641,6.870,-15.60,6.76,
110849,336.860413,39.810041,6.160,-0.53,-6.09,
110873,336.942585,31.839975,6.000,50.84,28.63,
110882,336.964488,4.696411,4.780,77.29,-307.36,
110896,337.014618,44.120549,6.560,4.20,11.33,
110907,337.046452,27.018887,6.480,-35.57,-33.43,
110913,337.057974,24.792604,6.780,7.94,1.93,
110919,337.081153,64.085232,6.300,9.63,-31.44,
110935,337.156005,-67.488887,5.560,151.41,-70.67,
110936,337.163258,-39.131401,5.470,37.24,-160.72,
110960,337.207502,-0.020063,3.650,191.32,37.47,
110965,337.232266,-60.054014,6.880,-16.49,-4.02,
110986,337.283135,9.129084,5.600,51.63,-20.51,
110988,337.288459,58.404089,6.310,16.48,4.70,
110992,337.292544,26.763209,5.790,26.09,-4.42,
110991,337.292700,58.415190,4.070,16.47,3.55,
110997,337.317309,-43.495554,3.970,25.62,-4.23,
111006,337.343078,54.245915,6.780,2.38,0.45,
111022,337.382595,47.706895,4.340,-0.60,-3.37,
111041,337.433529,35.725725,6.560,-14.53,-38.63,
111043,337.439356,-43.749228,4.120,-14.93,1.79,
111045,337.441420,-27.107235,5.950,119.31,-20.31,
111049,337.462140,-78.213161,6.800,2.22,-12.22,
111056,337.470701,78.824337,5.450,3.47,-21.67,
111058,337.472781,52.416558,6.510,11.40,20.70,
111062,337.491452,4.432057,5.510,-18.89,-151.08,
111066,337.505780,-12.915118,6.410,160.94,0.54,
111068,337.507470,32.572672,5.640,30.94,-14.03,
111072,337.527193,49.356486,6.410,-25.06,-30.28,
111075,337.534980,31.215821,6.590,-15.16,-12.46,
111085,337.565500,-42.291065,6.940,32.04,-1.69,
111086,337.572208,-14.585651,6.360,34.25,-34.49,
111088,337.577947,57.225450,6.620,-3.26,-1.85,
111104,337.621923,43.123390,4.520,-2.05,-5.76,
111112,337.635953,61.623769,6.980,7.59,0.60,
111123,337.661729,-10.677886,4.820,1.79,-26.26,
111127,337.678779,-44.093714,6.950,5.21,16.72,
111138,337.723946,-26.073569,6.430,39.22,-75.53,
111143,337.752035,-49.432799,6.810,-135.16,-194.06,
111169,337.822399,50.282450,3.760,137.22,17.15,
111170,337.825908,-6.554887,6.150,160.65,-108.63,
111171,337.826771,-2.911182,6.150,-9.38,-38.68,
111188,337.876207,-32.346028,4.290,59.64,-18.70,
111191,337.893214,29.542839,6.330,-30.20,-33.19,
111196,337.907616,-85.967402,5.760,-37.64,61.25,
111200,337.921992,-10.905465,6.390,71.08,-39.77,
111206,337.938399,-35.290443,6.600,47.36,-2.07,
111237,338.047935,-43.263084,6.910,-13.22,7.73,
111242,338.067812,76.226468,5.700,-19.96,-11.12,
111247,338.077863,54.036997,6.410,30.33,14.52,
111259,338.109894,39.779755,5.880,4.73,-8.87,
111274,338.141201,-6.467248,6.940,291.49,29.65,
111278,338.147407,20.229945,6.430,166.66,30.52,
111282,338.164023,13.044493,6.560,122.68,17.63,
111296,338.195400,15.863222,6.350,20.43,17.10,
111302,338.214015,74.073352,6.960,-0.23,-5.07,
111310,338.250053,-61.982073,4.910,40.82,-20.14,
111314,338.261233,69.913372,6.010,128.63,71.24,
111322,338.296749,-60.433019,7.000,7.87,35.03,
111325,338.319830,70.373681,6.260,40.26,13.37,
111355,338.394201,40.819015,6.540,10.93,3.60,
111362,338.419028,56.624637,5.720,78.48,41.08,
111379,338.471342,61.778094,6.550,21.61,14.22,
111382,338.477906,-44.690328,6.780,17.36,-34.01,
111394,338.512037,-1.574179,5.880,39.70,-37.28,
111397,338.521750,-32.142097,6.680,8.54,-11.61,
111398,338.527604,-9.608476,6.540,-18.92,-7.35,
111425,338.612808,-34.675254,6.840,-21.60,-5.70,
111441,338.649806,0.595361,6.720,-23.49,-75.39,
111443,338.652278,26.598209,6.880,-8.36,0.23,
111449,338.672911,-20.707859,5.210,221.60,-146.58,
111487,338.815271,45.153422,6.990,-4.94,-7.53,
111497,338.838871,-0.117361,4.040,88.56,-56.10,
111504,338.859844,-78.771567,6.150,54.18,-7.50,
111512,338.888010,-51.603951,6.770,-20.66,-4.78,
111515,338.901497,-23.991079,5.970,25.95,-6.34,
111532,338.940736,73.643127,5.080,173.32,25.14,
111539,338.953426,-17.460314,6.390,-30.42,-45.32,
111541,338.957020,20.274560,6.610,15.74,-96.47,
111543,338.966579,56.070576,6.370,14.11,-0.72,
111544,338.967093,39.628160,6.600,-14.36,-5.71,
111546,338.967852,39.634341,5.730,1.11,-4.39,
111548,338.970146,-57.883728,6.220,87.98,-9.91,
111550,338.972403,50.070788,6.290,6.19,-0.03,
111563,339.026807,-16.387945,6.840,5.62,-17.77,
111567,339.032908,35.577646,6.110,5.29,-58.50,
111587,339.090420,-72.712870,6.720,104.89,-31.82,
111589,339.093027,37.842240,6.840,-0.89,-5.34,
111594,339.121968,-40.582513,6.280,46.18,-72.18,
111600,339.147789,-31.663693,5.820,-41.23,-39.38,
111601,339.151410,11.696621,6.420,-13.72,6.11,
111610,339.162333,-48.306047,6.650,23.09,-0.88,
111616,339.176734,-43.470959,6.750,269.30,-5.62,
111627,339.202858,35.652423,6.280,-5.28,-1.83,
111643,339.245083,-40.590865,5.850,45.18,-69.65,
111649,339.270234,12.576895,6.300,-12.94,-32.49,
111660,339.303596,75.371792,5.800,44.70,7.85,
111664,339.312292,42.810342,6.870,24.34,1.06,
111674,339.343607,51.545374,4.640,-51.31,-103.34,
111701,339.412013,63.769324,6.660,62.12,4.65,
111710,339.439254,-4.227763,5.040,-68.36,-120.47,
111718,339.448947,-39.857119,6.540,-16.32,2.12,
111753,339.572525,45.182951,6.380,-5.22,-6.67,
111761,339.592090,-7.897557,6.230,71.26,-2.61,
111795,339.657780,56.795710,5.110,52.42,-32.28,
111797,339.662728,63.584521,5.190,-1.16,-20.23,
111801,339.686260,-28.748185,6.460,-47.11,-11.75,
111805,339.697001,44.313739,6.820,234.36,65.85,
111807,339.708462,4.530212,6.820,35.21,-5.30,
111809,339.714431,-33.081383,5.660,4.25,14.57,
111810,339.719242,19.522492,5.840,-45.17,-94.22,
111815,339.731712,-38.477299,6.580,-22.19,-18.31,
111819,339.735529,-39.154909,6.950,2.51,-6.77,
